ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,label
69,64,36,235,12,193,94,98,2,33,23,36,59,0.013519407,84.27,4.6,3.940514469,14.34951456,1.045552731,1.013365613,0.908922911,0.96367717,0
26,23,14,87,2,85,36,42,0,14,10,3,26,0.026921194,93.64,3.1,3.951167728,12.97826087,1.031640649,1.123011599,0.916485608,0.953684614,0
34,19,21,87,3,79,39,37,2,7,5,6,25,0.025166923,94.15,2.9,3.945891784,13.86363636,1.041293502,1.100266155,0.911713421,0.963252132,0
57,61,23,136,6,129,71,57,36,27,13,12,24,0.028526971,85.39,4.2,4.008938547,12.82222222,1.073193192,1.128387787,0.903879464,0.959828533,0
15,14,11,62,3,58,11,24,2,3,2,6,18,0.038565997,88.13,3.1,4.374233129,9.80952381,1.122342467,1.079301993,0.920279086,0.952655515,0
24,26,3,103,1,81,24,34,0,12,6,11,34,0.020962363,93.24,3.2,4.143418468,14.28571429,1.022069812,1.004663832,0.917052627,0.961724837,0
21,19,7,62,2,37,7,21,0,12,5,9,17,0.031111111,82.75,5.2,4.223728814,14.47826087,1.079485416,1.049406368,0.89169091,0.960110697,0
39,24,16,99,9,68,29,22,5,14,6,13,26,0.014951627,68.81,8.5,4.233870968,23.5,1.082294822,1.039443992,0.91757077,0.966092038,0
69,50,36,123,9,149,67,65,4,18,9,14,46,0.022868032,92.63,3.4,3.904301075,15.71621622,1.115891695,1.073054428,0.908221185,0.965521741,0
35,40,18,79,1,87,18,33,0,9,6,4,17,0.020454545,85.49,4.1,4.016917293,14.08695652,1.1968472,1.275917039,0.927324176,0.948654182,0
49,36,22,129,5,98,53,36,2,12,7,19,51,0.016136066,71.44,7.4,4.591251885,18.04651163,1.13002193,1.114847034,0.9083969,0.961437321,0
45,59,15,93,5,112,44,69,0,20,7,10,26,0.029298751,86.71,3.7,3.81147541,11.88,1.056835294,1.059742599,0.899998963,0.95384746,0
39,26,25,110,4,92,43,43,1,11,7,19,44,0.023265651,74.49,6.3,4.346534653,18.30434783,1.075752974,1.058311651,0.884041071,0.969227114,0
110,99,45,236,22,201,47,95,0,27,23,28,64,0.024924796,81.63,5.6,4.085413929,16.86,1.141998291,1.15216341,0.913745284,0.967164919,0
42,19,44,158,8,113,52,15,4,11,10,16,40,0.017848755,77.81,9.1,3.960053262,29.33333333,1.05147934,1.054797759,0.904361606,0.960824327,0
33,40,35,144,1,136,76,70,5,11,10,11,34,0.020949721,85.39,4.2,4.253539254,12.76923077,1.026678443,1.070583704,0.900843441,0.961591784,0
33,10,17,142,7,63,37,28,0,17,5,27,53,0.012903226,78.89,6.7,4.328063241,20.39285714,1.136790872,1.127353181,0.923454642,0.972804674,0
20,25,13,95,14,51,19,21,1,9,9,10,18,0.032370954,77.06,7.4,4.183257919,23.54545455,1.0873878,1.024114049,0.925918221,0.965373245,0
49,50,25,123,11,92,41,40,6,10,17,8,35,0.016170213,72.56,7.0,4.503095975,17.92857143,1.023127079,1.004494195,0.916625857,0.966882093,0
35,41,30,139,10,130,47,47,6,17,10,20,44,0.02170062,81.83,5.5,4.073170732,18.35416667,1.054049015,1.013597378,0.911704898,0.971832473,0
28,9,16,85,8,57,33,23,0,6,9,3,11,0.038401254,63.59,8.4,5.144254279,20.69565217,1.023951888,1.030793589,0.913616359,0.972548422,0
51,22,40,210,21,135,61,44,2,17,26,32,63,0.037214886,59.23,10.1,4.704498978,24.7826087,1.091916919,1.010544109,0.887308776,0.96951443,0
43,29,17,139,4,101,26,39,3,15,14,11,30,0.03022339,71.34,7.5,4.441795231,20.97435897,1.032738924,1.002471146,0.931746721,0.969109354,0
46,35,32,163,13,147,50,51,2,19,15,24,22,0.022323462,79.9,6.3,4.104740904,20.5,1.031465173,1.071748992,0.91951406,0.962683637,0
19,6,11,72,13,33,19,13,2,7,11,13,24,0.054066986,53.81,10.1,5.029325513,29.61538462,1.002190948,1.048316754,0.909050465,0.975840921,0
22,17,16,102,12,77,32,32,2,11,7,7,17,0.042056075,72.05,7.2,4.356736243,19.5,1.036256909,1.008525642,0.912417054,0.975306716,0
26,6,13,84,10,43,26,15,13,12,0,9,15,0.040547142,59.64,9.9,4.568245125,28.2,1.032836437,1.025972803,0.910943985,0.970735886,0
51,27,15,150,11,92,50,26,3,10,21,20,63,0.034816248,55.88,11.4,4.755332497,35.23076923,1.051816106,1.026016107,0.922192693,0.976507992,0
37,6,23,163,68,76,24,31,6,17,27,13,21,0.032708416,59.33,10.0,4.698315467,15.12244898,1.088471293,1.017892628,0.916780174,0.914142541,0
14,8,6,42,15,32,16,12,4,7,9,1,11,0.050996483,65.76,9.6,4.593333333,28.25,1.024006009,1.004012018,0.909557402,0.979576512,0
13,5,6,49,5,36,13,13,1,4,4,2,7,0.035038542,63.59,8.4,5.11790393,19.92307692,1.046460986,1.014201155,0.931518137,0.974122311,0
50,33,25,164,16,100,44,38,3,24,14,19,51,0.026083467,68.7,8.5,4.546044099,23.5,1.028486967,1.035580624,0.919018388,0.964787498,0
11,7,3,56,9,38,13,12,3,9,7,6,17,0.032885906,52.39,10.6,4.805555556,24.0,1.012384534,1.003175894,0.903235018,0.973727405,0
26,10,19,100,1,48,21,17,3,7,10,12,38,0.037303942,70.43,7.8,4.447368421,26.84210526,1.053206682,1.126656665,0.920504749,0.969863443,0
37,17,22,157,10,69,28,26,1,9,17,22,32,0.037852453,60.75,9.5,5.054187192,25.48148148,1.038926244,1.033192108,0.912214637,0.968529089,0
17,6,4,59,7,39,10,11,0,7,7,3,15,0.030534351,55.88,11.4,4.81509434,27.36363636,1.041230083,1.028724096,0.915066063,0.975234234,0
34,14,22,170,13,124,43,42,6,20,11,23,44,0.03160359,64.41,8.1,4.7775,21.62790698,1.060933948,1.056756247,0.916539907,0.970717537,0
43,20,29,171,12,110,48,29,3,15,13,26,43,0.028218013,37.94,14.1,5.154460719,28.7,1.04171598,1.007758115,0.908015311,0.97075664,0
91,35,46,289,44,173,71,56,10,34,22,28,42,0.020731707,58.72,10.3,4.701277955,24.75862069,1.037501574,1.036176544,0.920864284,0.972368441,0
44,22,20,155,6,81,37,24,4,15,10,13,20,0.02892562,59.13,10.1,4.691823899,28.15384615,1.041020393,1.019615564,0.916370392,0.972687125,0
16,9,4,40,9,31,10,11,1,2,6,6,18,0.03798393,66.07,9.5,4.431451613,25.18181818,1.001505375,1.003133633,0.926598549,0.971163833,0
19,5,8,72,4,39,14,14,0,7,14,6,17,0.038498556,36.89,12.4,5.394984326,25.57142857,1.065415263,1.020752796,0.894098938,0.977114003,0
58,56,32,206,8,133,49,76,15,30,15,18,40,0.02924257,76.93,5.3,4.361956522,13.93670886,1.113029718,1.079115845,0.91931659,0.968955865,0
21,5,9,65,4,41,21,16,4,8,13,10,12,0.02739726,59.74,9.9,4.858552632,21.9375,1.024525404,1.04535649,0.894541264,0.962413653,0
118,80,89,301,12,185,78,83,5,29,43,57,107,0.019354839,67.69,8.9,4.377618193,22.20238095,1.031968832,1.006144068,0.917264998,0.964410535,0
58,24,16,105,3,53,14,24,10,19,12,21,31,0.03476152,47.01,12.7,4.850993377,27.875,1.04137814,1.033253259,0.917322516,0.973112008,0
48,68,29,166,26,124,76,57,9,34,15,19,45,0.043715847,70.02,8.0,4.482758621,21.56896552,1.030833483,1.020436802,0.9136132,0.952813792,0
83,39,36,231,50,101,44,45,8,11,28,23,51,0.030919765,54.32,9.9,4.843195266,24.60869565,1.029540777,1.013406057,0.922217071,0.9763132,0
29,12,17,118,28,71,30,25,11,5,16,15,31,0.040112314,50.87,11.2,4.971590909,24.16,1.02552712,1.004280937,0.924039781,0.969313866,0
26,13,13,90,1,82,24,28,2,8,10,10,20,0.038099315,72.05,7.2,4.631914894,19.72413793,1.028708458,1.004450102,0.922284126,0.966717966,0
35,14,23,116,5,87,30,32,4,15,13,21,31,0.051738411,63.19,8.5,4.847560976,23.25,1.038795471,1.024960154,0.913421333,0.971019173,0
23,24,15,112,7,124,49,49,2,9,9,13,25,0.035236396,74.9,6.1,4.306748466,16.2244898,1.081730604,1.03695389,0.920071602,0.967858212,0
48,19,19,137,8,74,32,23,8,15,17,17,24,0.019314151,47.72,12.4,4.904676259,27.60869565,1.033981204,1.0384373,0.912124991,0.970766727,0
26,10,20,123,13,79,24,26,7,11,9,13,34,0.033144705,68.1,8.7,4.702448211,23.38461538,1.072290182,1.008946581,0.933940947,0.973991601,0
58,18,36,203,21,123,48,42,6,15,19,26,54,0.03390491,50.16,11.5,5.004301075,24.80952381,1.059963584,1.055007957,0.91547066,0.975083372,0
90,44,38,222,25,121,61,56,2,16,12,30,64,0.020770393,55.54,9.4,4.948393379,20.89473684,1.031535029,1.017526081,0.915824115,0.970681784,0
27,3,13,86,8,44,13,13,3,11,10,15,16,0.030332681,59.03,10.1,5.017910448,28.46153846,1.008574724,1.007318552,0.905159712,0.974268789,0
30,31,17,121,11,103,56,36,2,17,8,13,22,0.025101215,62.07,9.0,4.538461538,21.62162162,1.04630661,1.020931125,0.915641725,0.973091868,0
36,30,18,50,31,50,13,18,8,6,16,3,23,0.034745359,77.06,7.4,4.021634615,25.21052632,1.004043937,1.002962777,0.899560511,0.963674221,0
57,22,23,179,9,127,45,47,2,19,24,19,41,0.036903329,54.52,9.8,5.078977933,21.19148936,1.02808249,1.011838049,0.918862224,0.97421494,0
28,9,20,160,18,91,41,29,6,12,12,16,40,0.025839793,51.78,10.9,5.025954198,26.0,1.005432606,1.004213579,0.908109009,0.974377791,0
29,9,16,125,9,96,47,30,6,22,10,10,40,0.029812606,68.4,8.6,4.469860896,23.84375,1.010376334,1.013924855,0.918343484,0.974224197,0
29,10,14,68,37,42,9,19,4,5,9,3,14,0.037374221,77.16,7.3,4.417322835,21.94736842,1.018250108,1.02192506,0.914207876,0.97008226,0
45,47,26,163,17,119,51,49,6,22,14,12,38,0.029636711,83.46,4.9,4.122147651,15.30508475,1.065599561,1.022800947,0.929385543,0.963154461,0
83,33,15,184,19,91,39,43,10,18,21,30,47,0.029942576,71.14,7.6,4.694723618,20.81818182,1.065658569,1.064685194,0.916424394,0.970202693,0
34,9,18,120,13,86,28,24,2,16,6,22,29,0.02817445,53.21,10.3,5.013445378,28.20833333,1.046248913,1.012916766,0.909279644,0.972421587,0
23,29,15,136,20,76,39,32,2,9,13,9,28,0.028609745,72.05,7.2,4.403780069,20.51515152,1.026775718,1.069219038,0.924034655,0.967830767,0
31,18,15,128,13,77,26,25,12,15,5,19,28,0.040215589,61.56,9.2,4.884547069,27.29166667,1.018169284,1.055043382,0.925724447,0.975084536,0
27,14,10,104,7,66,32,20,2,8,15,10,36,0.044782425,61.46,9.2,5.0375,27.45,1.085891247,1.11775671,0.90664953,0.973549515,0
67,25,29,251,20,111,65,47,12,26,11,27,35,0.0261379,64.1,8.2,4.832957111,22.41666667,1.100090027,1.063663191,0.91044426,0.970249769,0
62,38,19,192,24,112,32,40,9,12,16,24,49,0.02148273,60.95,9.4,4.826296743,23.325,1.057340264,1.042890173,0.91097194,0.966423719,0
51,40,25,155,13,122,21,38,17,28,13,14,57,0.030565882,58.92,10.2,4.625149701,24.34210526,1.014436603,1.008201771,0.892917931,0.971434428,0
27,16,17,87,6,55,22,17,0,10,15,7,24,0.040047581,53.21,10.3,5.069711538,27.47058824,1.039760232,1.005342294,0.912487745,0.970921118,0
51,31,14,123,50,80,30,27,10,13,17,14,33,0.034265104,65.05,9.9,4.460545194,29.18518519,1.047073245,1.014234132,0.907247007,0.969255381,0
54,23,22,149,24,63,35,43,7,14,18,6,12,0.032583754,74.29,6.4,4.510140406,16.68085106,1.061353803,1.021979813,0.928227127,0.95332532,0
71,74,42,212,14,178,56,82,15,24,14,13,29,0.038246269,84.27,4.6,3.971071149,12.8487395,1.061130166,1.026092673,0.922882915,0.968018366,0
83,38,29,241,19,112,72,60,19,31,22,50,78,0.044434265,61.67,9.1,4.677447552,20.875,1.045180798,1.008983618,0.916272879,0.962973687,0
18,8,9,50,2,38,8,9,0,3,4,3,12,0.023776224,47.93,12.3,4.89539749,26.6,1.005425096,1.005419886,0.921350181,0.971416149,0
21,13,12,97,20,38,20,16,2,6,12,4,22,0.021334544,49.86,11.6,5.248554913,24.3125,1.017613053,1.035303466,0.881550193,0.972242467,0
21,25,8,102,12,68,32,28,3,8,8,8,37,0.039468385,63.09,8.6,4.63960396,21.21428571,1.028316617,1.003015041,0.91114825,0.973665915,0
50,25,17,145,4,85,37,26,6,12,18,17,22,0.02584493,52.49,10.6,5.174576271,26.69230769,1.038803577,1.011783579,0.907493711,0.975319639,0
21,10,11,140,18,80,30,35,4,20,14,16,33,0.036715357,62.48,8.8,4.83171521,19.8,1.016976476,1.020183282,0.922490537,0.963945011,0
24,26,12,121,8,89,49,32,3,18,16,12,23,0.041232442,68.1,8.7,4.342271293,23.40625,1.024998784,1.006476492,0.909916282,0.969098952,0
68,63,29,223,9,138,74,66,13,25,12,40,48,0.02809482,63.7,8.4,4.765996344,18.29166667,1.048642159,1.243961162,0.913093805,0.956055625,0
18,4,11,58,9,20,13,10,1,7,7,7,10,0.048979592,47.62,12.5,5.045833333,26.4,1.017630696,1.007836664,0.924411952,0.972826699,0
32,38,29,172,16,115,40,43,10,16,14,27,52,0.031819946,70.84,7.7,4.578562728,22.09302326,1.063539982,1.01470847,0.92067796,0.968069993,0
23,12,12,72,8,43,12,13,2,2,15,13,15,0.025904203,45.69,13.2,4.967261905,28.92307692,1.010107994,1.002812266,0.888820231,0.981610984,0
57,37,23,118,2,84,33,28,5,12,14,16,39,0.02237927,61.26,9.3,4.863842663,22.32352941,1.037850261,1.00706242,0.90630126,0.957515121,0
15,5,7,64,14,39,6,10,6,9,7,5,13,0.039906103,59.26,12.1,4.621262458,32.8,1.010446191,1.00355413,0.895218611,0.981113103,0
22,3,6,48,7,30,12,13,2,2,10,5,15,0.052596538,61.77,9.1,5.207627119,21.0,1.009493947,1.016534301,0.910626471,0.971132964,0
62,26,20,221,31,138,59,49,15,29,22,22,53,0.034376377,70.02,8.0,4.657327586,22.16326531,1.082986593,1.094222881,0.922266603,0.970333555,0
11,11,12,60,16,44,32,21,5,7,10,3,23,0.046342572,66.98,9.2,4.3930131,26.31818182,1.081246376,1.047450584,0.910206914,0.965215943,0
19,18,14,171,15,80,46,32,8,19,16,19,34,0.028607488,60.55,9.6,4.672699849,23.0,1.007343054,1.019230432,0.913240314,0.977302947,0
46,34,26,114,14,86,21,34,7,10,16,9,42,0.034407666,77.06,7.4,4.20746888,23.17142857,1.011763334,1.009520926,0.90866679,0.978297798,0
49,35,27,118,13,82,38,27,2,18,12,21,46,0.03427896,59.03,10.1,4.797023004,21.43589744,1.02284658,1.052757442,0.918962121,0.949873383,0
49,18,21,169,17,97,25,34,8,15,19,30,58,0.045262267,60.75,9.5,4.937662338,24.0,1.07151103,1.060495609,0.919344485,0.954099718,0
40,19,14,85,33,51,13,19,6,16,12,3,20,0.032031593,65.05,9.9,4.560669456,26.85,1.037742138,1.004554286,0.917091966,0.97603327,0
87,34,37,243,16,106,39,39,6,25,16,29,72,0.032643312,55.58,11.5,4.652641879,28.725,1.018213868,1.003904616,0.928962409,0.973344751,0
23,10,12,71,7,43,13,16,5,8,7,10,21,0.031077694,59.03,10.1,4.689855072,24.5,1.005968451,1.011247195,0.90666914,0.973809493,0
26,15,5,110,11,67,25,21,8,10,4,7,34,0.026325686,52.29,10.7,5.069620253,26.14285714,1.051001191,1.033673286,0.92346257,0.979595595,0
13,12,4,41,12,27,14,11,4,4,5,3,8,0.034536892,71.34,7.5,4.475770925,21.91666667,1.000786662,1.001571377,0.936860323,0.974052391,0
33,12,16,101,5,55,16,19,3,16,9,10,23,0.034898214,58.42,10.4,4.688935282,27.45,1.062421203,1.033723599,0.923471928,0.971801025,0
57,17,25,165,31,98,41,33,4,21,15,12,42,0.026336174,58.52,10.3,4.841830065,26.72727273,1.083649278,1.009760636,0.920157075,0.967350906,0
26,7,5,68,12,44,16,19,6,5,5,3,20,0.034020125,69.92,8.0,4.604395604,22.36842105,1.065795422,1.042185683,0.909887195,0.965449638,0
43,25,13,204,17,122,37,48,2,22,15,21,39,0.019969278,63.39,8.5,4.8168028,19.83673469,1.107696295,1.011484499,0.914875984,0.971890294,0
40,14,22,129,14,82,30,27,9,13,9,14,49,0.02793995,64.24,10.2,4.410606061,27.7037037,1.051886559,1.07607568,0.920615911,0.974080388,0
46,19,23,113,7,96,41,38,1,13,12,18,35,0.045308741,65.22,7.8,4.716850829,22.02564103,1.040512562,1.026357079,0.917038202,0.974090404,0
79,26,31,226,13,156,65,56,9,28,14,28,77,0.030567686,62.68,8.7,4.580952381,21.72580645,1.056210518,1.129262232,0.916820824,0.964386371,0
46,7,17,124,15,64,29,26,5,11,17,9,34,0.028559936,61.56,9.2,4.683426443,23.84615385,1.065224051,1.051975395,0.905681551,0.974156774,0
22,17,23,133,13,98,36,32,4,13,10,11,31,0.029163469,60.04,9.8,4.809006211,23.0625,1.066556692,1.028093761,0.91986835,0.96826462,0
29,10,17,110,6,69,25,28,2,10,6,12,18,0.031758327,55.74,9.3,5.213080169,19.82142857,1.022273421,1.006648908,0.923060894,0.970507043,0
22,8,12,102,8,70,34,25,6,13,11,14,25,0.02960103,71.55,7.4,4.575757576,21.96,1.018261909,1.020337727,0.910970926,0.967968862,0
41,23,22,110,8,69,18,27,5,11,18,18,36,0.037141704,68.1,8.7,4.433962264,19.55555556,1.045737863,1.066859717,0.910366356,0.950174625,0
45,18,11,155,27,76,28,32,9,8,14,14,38,0.024074074,53.1,10.3,4.996726678,21.90625,1.04034543,1.002206867,0.921183944,0.967796178,0
21,8,5,52,13,24,6,11,5,5,5,5,18,0.040322581,59.94,9.8,4.907894737,23.18181818,1.070282817,1.023681316,0.913775265,0.973904532,0
45,24,13,106,40,76,21,25,9,8,11,9,31,0.030048608,64.14,10.3,4.50955414,28.16,1.053578377,1.041122721,0.911868453,0.974492424,0
21,22,16,91,14,61,23,21,1,8,14,11,32,0.026337449,68.6,8.5,4.506550218,23.72727273,1.022525787,1.027486358,0.918138325,0.970311579,0
36,15,15,120,12,73,44,25,2,8,14,15,23,0.023199023,59.84,9.8,4.803030303,24.8,1.05218339,1.037601246,0.914772093,0.973714534,0
39,13,27,123,9,85,46,29,4,8,8,13,32,0.035359555,61.26,9.3,4.796387521,24.4137931,1.019091129,1.004271269,0.911869407,0.965279971,0
33,30,11,92,78,78,24,25,18,6,18,9,30,0.040436165,63.73,10.4,4.471317829,29.2,1.025165439,1.011816211,0.918058336,0.977944032,0
35,13,19,145,9,111,56,35,0,19,15,10,36,0.036943745,67.89,8.8,4.556156969,23.91666667,1.055516362,1.055737108,0.923409581,0.971494901,0
51,51,27,173,16,139,53,51,5,20,16,19,36,0.025231287,63.19,8.5,4.536885246,22.03921569,1.046790361,1.004233678,0.933255494,0.965494758,0
21,9,8,69,13,46,16,17,0,0,7,11,20,0.029300054,64.41,8.1,5.063545151,19.88235294,1.061650157,1.009281951,0.901957333,0.959137656,0
38,17,22,163,9,81,32,27,7,14,18,16,44,0.0344,61.67,9.1,4.904918033,25.59259259,1.042001247,1.051643345,0.909479916,0.973942536,0
24,21,10,49,16,45,15,21,5,8,14,2,19,0.039237668,74.59,6.2,4.32208589,17.45454545,1.050377965,1.011754464,0.890171945,0.972919078,0
26,9,3,53,16,34,9,11,9,9,8,3,13,0.036842105,54.36,11.9,4.755102041,30.0,1.021162391,1.015965202,0.885564804,0.980375934,0
73,37,23,143,19,103,55,29,1,24,18,20,34,0.031637966,58.11,10.5,4.789855072,31.63333333,1.02868104,1.018346043,0.92579484,0.96817958,0
46,20,20,143,14,58,39,27,8,10,13,45,65,0.042645779,55.98,11.3,4.752393981,29.10344828,1.172079921,1.238545782,0.931701839,0.967037459,0
22,18,11,61,16,31,7,17,4,7,10,4,13,0.053869175,57.71,10.7,4.948586118,25.23529412,1.053624511,1.019422566,0.918376029,0.974044289,0
15,8,6,67,16,33,15,11,6,9,2,7,12,0.040478905,53.65,12.2,4.745819398,31.45454545,1.089839578,1.028378714,0.881278813,0.977216375,0
31,22,13,82,17,58,30,26,4,11,13,10,20,0.035021097,70.73,7.7,4.734439834,21.5,1.017416835,1.009472773,0.924143732,0.970527408,0
21,18,6,86,10,63,19,26,4,6,7,4,32,0.027937916,74.9,6.1,4.544529262,18.19230769,1.062612653,1.063152804,0.929486334,0.970176723,0
54,38,30,183,10,110,44,40,2,9,17,23,51,0.035767511,50.67,11.3,4.927519819,25.225,1.046951175,1.069038692,0.921453714,0.969338089,0
56,35,28,195,16,123,68,56,8,20,20,20,43,0.039800995,72.26,7.1,4.635206787,20.03571429,1.079178691,1.044322397,0.915857077,0.969125761,0
46,35,31,115,4,88,59,37,3,17,7,15,34,0.026968247,62.17,8.9,4.742424242,20.15789474,1.032406092,1.008159275,0.921298206,0.964749669,0
33,15,9,104,16,50,20,18,3,9,15,17,34,0.03936704,54.26,12.0,4.851380042,29.22222222,1.037529111,1.040800649,0.910422862,0.979680117,0
91,46,32,247,20,121,49,41,15,20,28,16,63,0.029079861,71.44,7.4,4.76969697,18.98360656,1.049641609,1.058683735,0.918718874,0.962600741,0
66,34,33,210,23,118,97,56,10,23,19,26,47,0.032217041,72.26,7.1,4.689690722,20.74137931,1.021748662,1.048224656,0.91429913,0.966955076,0
89,49,34,212,21,134,51,72,1,21,20,27,54,0.029399919,74.49,6.3,4.766246363,16.28767123,1.065212607,1.069186467,0.910628438,0.964896323,0
65,45,44,262,44,182,74,72,6,11,24,29,74,0.029925187,71.44,7.4,4.705703422,20.71621622,1.079118729,1.048414545,0.931056261,0.967383197,0
63,68,50,193,27,123,70,38,3,32,30,37,73,0.036363636,66.27,9.4,4.229591837,27.85416667,1.026896954,1.077040686,0.91772908,0.969477057,0
26,33,11,151,27,105,50,42,5,22,17,25,43,0.04123282,61.87,9.1,4.741336634,22.0,1.05774343,1.039938569,0.907994866,0.967750877,0
36,36,17,182,33,125,43,51,2,10,12,22,53,0.036458333,72.76,6.9,4.899883586,17.98181818,1.083756208,1.113677327,0.905192792,0.965188435,0
40,17,20,159,12,101,45,39,2,18,12,16,39,0.030571199,61.77,9.1,4.987215909,20.87179487,1.024688482,1.003633803,0.915282428,0.963767446,0
17,7,7,43,0,37,19,14,0,4,4,12,15,0.046267736,70.94,7.6,4.565371025,24.14285714,1.053646088,1.003052388,0.899993598,0.962133288,0
70,41,43,286,11,156,53,54,5,39,14,22,50,0.019442096,69.41,8.2,4.34283247,22.27586207,1.00215745,1.05605721,0.917932808,0.972238585,0
15,11,11,59,11,30,8,13,0,12,8,12,15,0.037656904,64.64,10.1,4.401315789,25.84615385,1.007193446,1.005785254,0.882926762,0.976650243,0
68,28,24,170,7,91,46,29,4,20,16,20,44,0.027131783,46.3,13.0,5.058968059,30.29032258,1.040826917,1.037484457,0.913950443,0.9755859,0
25,10,5,43,14,27,7,10,2,10,6,2,14,0.03551532,63.43,10.5,4.598425197,27.7,1.001136184,1.000838149,0.912304342,0.979191701,0
21,6,12,63,20,22,19,9,3,2,7,14,19,0.044596913,45.29,13.4,4.883959044,36.22222222,1.038460851,1.026029441,0.909230232,0.974562861,0
46,23,18,130,10,104,38,36,3,8,17,17,33,0.029539189,63.29,8.5,4.884943182,22.69444444,1.029125571,1.079500464,0.920233965,0.971403718,0
48,42,32,209,30,130,51,50,9,14,21,28,54,0.029620853,61.87,9.1,4.984143763,21.56862745,1.030742764,1.013231869,0.922413945,0.966257471,0
12,6,10,68,13,40,12,18,2,4,6,9,18,0.029919448,54.83,9.7,4.98943662,18.0,1.000694752,1.117348161,0.90403527,0.963553394,0
7,8,7,53,14,37,34,15,5,3,3,9,7,0.046753247,64.41,8.1,4.904761905,20.53333333,1.046360373,1.006250596,0.915554404,0.961602096,0
61,55,36,155,23,136,53,51,6,15,9,14,25,0.023681859,81.33,5.7,4.234960272,18.625,1.029538631,1.052075463,0.918192446,0.968475068,0
86,36,37,252,94,97,47,55,18,24,18,16,45,0.03327787,69.72,8.1,4.577375566,21.18032787,1.036554456,1.007543606,0.92539233,0.974242916,0
25,5,11,65,2,31,10,12,0,6,6,7,13,0.032218092,47.08,10.6,5.30952381,23.16666667,1.069103718,1.020745804,0.924696088,0.966351271,0
57,16,23,122,33,56,31,33,2,12,10,19,43,0.049819204,62.17,8.9,4.777424483,21.48484848,1.030281305,1.017169926,0.908965588,0.966630738,0
33,25,18,109,15,98,41,27,9,18,6,10,19,0.030431107,67.99,8.8,4.326229508,26.37037037,1.057299018,1.048121747,0.911362171,0.972634011,0
47,27,30,158,2,107,38,41,3,9,10,27,50,0.027859238,52.6,10.5,5.181490385,23.17073171,1.016134024,1.001595928,0.912824512,0.97247724,0
13,4,11,66,11,47,25,18,0,8,3,8,23,0.040609137,72.05,7.2,4.600649351,19.83333333,1.108381271,1.019337071,0.910129845,0.96076241,0
41,23,24,145,10,68,19,26,8,22,13,20,29,0.026271186,65.05,9.9,4.449297972,26.14814815,1.042761683,1.046937297,0.922750592,0.975779589,0
42,37,19,128,13,69,25,23,0,14,12,21,34,0.010054138,60.45,9.6,4.783882784,24.6,1.020518541,1.025248666,0.928085208,0.968822843,0
59,13,13,126,10,69,22,23,7,11,8,8,22,0.031942879,62.38,8.9,5.016885553,25.125,1.010730863,1.003757399,0.917939484,0.973454159,0
82,51,37,229,26,141,112,66,15,30,23,21,68,0.041685966,71.04,7.6,4.471061093,20.28378378,1.046633005,1.04069716,0.916325927,0.957187154,0
52,13,15,167,15,103,38,36,8,12,10,17,70,0.043319838,64.0,8.2,4.926490985,22.58333333,1.035610318,1.042508738,0.908367693,0.974009176,0
28,9,10,113,10,67,25,24,7,16,9,7,15,0.01826678,63.09,8.6,4.60807601,20.95833333,1.034622192,1.028652295,0.902470171,0.970725985,0
53,51,34,146,9,90,50,47,11,16,9,14,48,0.022815325,72.66,7.0,4.285897436,18.05882353,1.064761043,1.097666778,0.921934307,0.957796307,0
13,9,6,69,8,59,22,27,2,16,11,8,14,0.049419854,57.37,8.7,4.725440806,17.03703704,1.07909739,1.023391004,0.915687323,0.962924785,0
95,46,30,215,19,88,35,41,28,33,13,14,34,0.024696902,66.07,9.5,4.433179724,24.12195122,1.136814117,1.649044249,0.922390282,0.956683383,0
51,21,18,164,20,123,33,35,11,20,10,11,36,0.033509036,49.96,11.6,4.887874837,24.94444444,1.037827253,1.005954297,0.924515903,0.968826857,0
32,18,11,125,11,97,45,36,11,18,7,14,22,0.034771127,70.94,7.6,4.525037936,22.08333333,1.035417438,1.01366632,0.919060528,0.966205744,0
10,5,4,32,4,13,24,8,1,0,9,1,6,0.080712166,32.46,16.2,5.542857143,36.88888889,1.064310789,1.277945134,0.917207479,0.951644726,0
74,32,49,210,17,88,44,46,3,9,19,31,41,0.040307805,45.35,11.3,5.328341014,20.65957447,1.035518169,1.063032054,0.915716827,0.96258095,0
18,11,9,58,12,42,15,14,2,4,7,8,22,0.041982802,58.11,10.5,4.802985075,25.06666667,1.012887955,1.030912471,0.898300886,0.975328058,0
82,21,26,176,44,101,51,43,11,17,10,27,53,0.047508691,64.1,8.2,4.812633833,24.95348837,1.0175668,1.005776203,0.924633563,0.963203016,0
48,12,17,128,2,72,39,26,1,14,12,16,33,0.038309637,60.55,9.6,4.986425339,29.11538462,1.026352525,1.007661911,0.914365828,0.979704519,0
34,11,16,128,18,78,20,25,1,15,21,16,35,0.039044731,63.43,10.5,4.8032,27.36,1.001790285,1.031898473,0.908303082,0.97040441,0
