ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,label
9,1,0,37,0,11,5,4,0,1,3,4,8,0.005813953488372093,36.63,14.6,5.471153846153846,28.25,1.1358871459960938,1.2321372330188751,1
14,6,0,29,0,10,7,4,3,2,2,4,7,0.005780346820809248,27.86,15.9,5.201834862385321,30.75,1.1715630292892456,1.0184184610843658,1
11,0,0,14,0,5,2,3,0,3,0,1,0,0.008021390374331552,11.92,15.8,6.117647058823529,18.666666666666668,1.4708303213119507,1.0596065123875935,1
15,1,0,30,0,10,7,3,2,0,6,3,6,0.011747430249632892,13.31,19.4,5.707070707070707,37.333333333333336,1.1818450689315796,1.1495901346206665,1
10,5,0,26,1,8,5,3,0,1,2,2,5,0.00546448087431694,19.71,17.0,5.6419753086419755,29.666666666666668,1.1721713542938232,1.0021983782450359,1
10,2,0,29,0,9,4,4,0,2,0,5,2,0.007220216606498195,41.4,12.8,5.352941176470588,23.25,1.302750825881958,1.1953105330467224,1
8,7,0,21,1,10,3,3,0,2,2,5,7,0.012867647058823529,35.31,15.1,5.487804878048781,29.333333333333332,1.1774331331253052,1.1433869202931721,1
16,3,0,28,1,8,5,4,0,1,1,4,9,0.0061162079510703364,21.74,16.2,5.474747474747475,27.25,1.1273943185806274,1.0080519020557404,1
12,5,0,34,0,13,7,4,0,6,3,5,0,0.01584786053882726,37.34,14.3,4.980582524271845,28.5,1.1122797727584839,1.010806143283844,1
15,4,0,28,1,13,5,4,0,2,2,1,4,0.03254437869822485,37.34,14.3,5.450980392156863,28.75,1.1104344129562378,1.0587836802005768,1
10,3,0,26,0,12,2,4,1,0,0,5,11,0.011965811965811967,31.92,14.3,5.344444444444444,24.75,1.2719300985336304,1.1383706033229828,1
13,4,0,27,2,8,4,4,0,10,0,5,4,0.00641025641025641,44.07,13.8,4.605504587155964,29.25,1.1210260391235352,1.0978367030620575,1
5,5,0,28,0,9,5,3,2,0,3,2,3,0.00546448087431694,19.4,17.1,5.469879518072289,31.0,1.3437647819519043,1.3350943724314372,1
16,2,0,31,0,14,6,4,3,2,3,2,5,0.006024096385542169,30.2,15.0,5.545454545454546,28.0,1.1489745378494263,1.065885066986084,1
12,4,0,37,0,14,9,5,0,1,4,3,5,0.010610079575596816,17.74,15.7,6.469387755102041,22.8,1.2661563158035278,1.0524298667907714,1
29,2,0,62,0,16,9,13,1,0,2,5,3,0.013368983957219251,40.65,11.0,5.446428571428571,12.058823529411764,1.1879589557647705,1.0392808283076567,1
16,5,0,23,0,9,7,5,1,4,0,4,0,0.008445945945945946,37.1,12.4,5.597701149425287,20.0,1.2910081148147583,1.0464033365249634,1
12,4,0,27,0,10,6,4,0,3,6,1,0,0.03376205787781351,43.53,12.0,5.291666666666667,27.0,1.1697121858596802,1.1062270998954773,1
8,3,0,25,11,12,9,5,0,0,5,5,7,0.026874115983026876,57.37,8.7,5.153153153153153,25.8,1.1066690683364868,1.1339685678482057,1
9,4,0,26,0,12,6,4,1,1,2,2,2,0.0112,16.52,16.1,6.25,23.75,1.3544949293136597,1.0700474679470062,1
12,4,0,28,0,10,3,4,0,1,1,2,4,0.006329113924050633,31.21,14.6,5.6063829787234045,25.25,1.1949551105499268,1.0017002820968628,1
5,5,0,37,1,20,5,5,1,1,3,1,1,0.007142857142857143,25.8,14.6,5.752475247524752,22.8,1.2520692348480225,1.0198042869567872,1
17,6,0,37,0,14,11,5,0,0,2,1,0,0.00580046403712297,6.24,18.0,6.37719298245614,26.0,1.1028826236724854,1.0513908386230468,1
10,3,0,24,1,6,5,4,1,1,1,2,4,0.015250544662309368,53.41,10.2,5.013513513513513,21.25,1.1654375791549683,1.0604574382305145,1
2,3,0,18,0,13,4,3,1,0,0,2,5,0.007194244604316547,49.86,11.6,5.2153846153846155,24.333333333333332,1.4179461002349854,1.0860613584518433,1
6,0,0,12,0,6,2,2,0,1,1,0,0,0.017006802721088437,33.24,13.8,5.627906976744186,23.5,1.3817378282546997,1.0056093335151672,1
8,1,0,21,0,12,3,3,2,0,0,3,4,0.016260162601626018,44.78,13.5,4.925925925925926,29.666666666666668,1.2702903747558594,1.075985312461853,1
23,9,0,40,3,11,12,8,0,1,3,7,5,0.06182795698924731,41.4,12.8,5.3274853801169595,25.0,1.0670452117919922,1.0470274984836578,1
9,2,0,20,1,13,1,3,3,3,0,2,1,0.005597014925373134,49.18,13.9,4.595744680851064,33.666666666666664,1.1806459426879883,1.002017577489217,1
14,5,0,32,0,13,6,4,2,4,1,1,5,0.005405405405405406,27.35,16.1,5.6422018348623855,30.25,1.160274863243103,1.0186795592308044,1
10,0,0,30,0,11,3,4,2,4,3,2,0,0.0070052539404553416,26.81,14.2,5.888888888888889,23.25,1.1117594242095947,1.0232299268245697,1
30,13,0,87,8,41,27,18,1,7,11,8,20,0.01037117903930131,62.58,8.8,4.7387096774193544,19.88888888888889,1.1185927391052246,1.210338917043474,1
27,6,0,108,3,48,10,15,1,6,9,14,28,0.010124252185918085,50.77,11.2,5.155172413793103,25.0,1.053112268447876,1.0567206223805745,1
19,14,0,57,0,53,16,18,0,8,4,9,18,0.015367103016505406,70.53,7.8,4.299382716049383,20.166666666666668,1.0750354528427124,1.0351495212978787,1
12,14,0,34,1,32,5,13,1,8,2,3,9,0.022885572139303482,82.75,5.2,4.268817204301075,16.153846153846153,1.0852130651474,1.0009858149748583,1
26,22,0,67,1,44,19,19,0,10,6,9,15,0.01789838337182448,71.55,7.4,4.3386075949367084,18.68421052631579,1.0611464977264404,1.0054452231055813,1
7,16,0,28,0,50,25,15,2,4,1,3,11,0.01674641148325359,82.34,5.3,4.168103448275862,17.3125,1.0952277183532715,1.0161992982029915,1
31,16,0,45,1,46,17,12,2,6,2,3,5,0.011180124223602485,64.85,10.0,4.608540925266904,26.083333333333332,1.0862375497817993,1.0391228099664052,1
18,17,0,51,3,69,21,23,0,11,2,8,22,0.01998974884674526,80.11,6.2,4.182561307901907,18.130434782608695,1.0320457220077515,1.0008852222691411,1
10,5,0,31,0,35,10,13,0,1,1,4,11,0.026905829596412557,73.37,6.7,4.6217616580310885,16.692307692307693,1.0995409488677979,1.0354800866200373,1
19,12,0,59,0,37,19,13,0,5,6,4,25,0.011494252873563218,68.6,8.5,4.6171875,22.307692307692307,1.0797083377838135,1.0470172533622155,1
29,27,0,60,1,50,21,21,1,4,5,8,16,0.017180394138453764,71.95,7.2,4.361111111111111,18.454545454545453,1.03977632522583,1.0005873224952004,1
39,20,0,114,1,93,33,31,0,15,5,18,36,0.010756972111553785,70.94,7.6,4.4464609800362975,19.28125,1.0347392559051514,1.1703099012374878,1
22,8,0,68,5,43,14,12,1,14,5,10,19,0.0193621867881549,62.92,10.7,4.6743421052631575,27.666666666666668,1.0453511476516724,1.0387978255748749,1
9,26,0,70,0,47,24,17,0,7,5,4,34,0.010955569080949483,79.5,6.4,4.423728813559322,19.823529411764707,1.1006397008895874,1.038876638692968,1
31,9,0,61,2,43,9,15,3,4,2,13,23,0.015643802647412757,60.14,9.7,4.5288135593220336,21.6,1.04714035987854,1.0153651475906371,1
8,11,0,55,0,42,11,14,0,5,2,6,10,0.011682242990654205,79.8,6.3,4.2375,19.0,1.0519858598709106,1.0321576254708427,1
25,13,0,50,0,40,18,15,0,5,2,11,17,0.02075154234436343,53.61,10.2,4.976027397260274,20.75,1.0424798727035522,1.0280588269233704,1
21,5,0,43,0,36,16,12,0,4,6,6,9,0.013620071684587814,59.84,9.8,4.738396624472574,22.166666666666668,1.0689983367919922,1.0201168358325958,1
2,7,0,17,0,16,3,0,0,4,1,0,6,0.0304,97.7,1.5,3.7355371900826446,13.0,1.1168478727340698,1.001179575920105,1
20,25,0,44,2,62,23,25,1,11,5,2,8,0.02267699115044248,83.15,5.0,3.844875346260388,16.346153846153847,1.0516726970672607,1.0140297733820403,1
21,13,0,73,2,49,17,16,0,11,4,11,18,0.018774157923799006,69.72,8.1,4.279761904761905,20.77777777777778,1.0493446588516235,1.0025270382563274,1
23,27,0,81,5,66,17,23,1,9,4,13,27,0.013454861111111112,62.78,8.7,4.774936061381074,18.82608695652174,1.069021224975586,1.0620810415433801,1
12,24,0,27,1,54,19,24,0,3,0,6,6,0.02796725784447476,94.86,2.6,3.8225255972696246,13.576923076923077,1.0799089670181274,1.0476198884157033,1
17,15,0,58,3,61,21,19,1,5,2,6,12,0.01218836565096953,72.05,7.2,4.726384364820847,18.42105263157895,1.047644853591919,1.021824648505763,1
26,14,0,56,3,44,18,18,1,7,4,7,12,0.02065848934796643,80.62,6.0,4.211072664359862,18.166666666666668,1.06827712059021,1.004201418823666,1
15,25,0,44,1,64,20,19,0,0,2,7,14,0.016317016317016316,79.8,6.3,4.192546583850931,19.05263157894737,1.0419636964797974,1.29038531529276,1
23,18,0,57,0,32,13,19,0,7,2,7,16,0.034292712798530314,50.02,9.5,5.142307692307693,14.8,1.0535742044448853,1.0107897102832795,1
18,7,0,44,0,23,7,8,0,3,4,6,10,0.011885895404120444,56.29,11.2,4.9,25.22222222222222,1.0729730129241943,1.0017617146174114,1
16,17,0,72,3,63,25,25,0,2,4,9,27,0.013844515441959531,75.5,5.9,4.723270440251572,14.8,1.0520260334014893,1.1500468587875365,1
27,11,0,76,1,51,18,18,0,12,6,11,24,0.014792899408284023,68.7,8.5,4.644886363636363,21.61111111111111,1.0446867942810059,1.0020138223965962,1
20,11,0,56,4,33,17,14,2,4,2,4,14,0.012221423436376708,63.8,8.3,4.991150442477876,18.571428571428573,1.062737226486206,1.0056912183761597,1
20,9,0,52,1,46,16,11,0,0,2,5,31,0.008748317631224764,57.0,10.9,4.812,25.272727272727273,1.061414122581482,1.0678498853336682,1
18,10,0,63,1,47,20,20,0,10,4,13,23,0.025995575221238937,72.36,7.1,4.308157099697885,17.80952380952381,1.0494078397750854,1.0342296532222204,1
25,8,0,73,1,50,15,19,2,17,5,13,13,0.021475770925110133,70.63,7.8,4.214705882352941,20.0,1.0811834335327148,1.0059728998886912,1
26,21,0,74,1,66,22,24,1,15,11,8,16,0.018308631211857017,81.63,5.6,4.154022988505747,17.571428571428573,1.0596239566802979,1.00307725582804,1
24,17,0,54,0,56,19,20,3,8,6,9,18,0.023293607800650054,71.65,7.4,4.392215568862276,18.85,1.0784510374069214,1.0027838885784148,1
23,12,0,62,0,60,13,24,0,10,6,11,18,0.014713610089332634,83.56,4.9,4.173669467787115,15.148148148148149,1.0433837175369263,1.0147868968822338,1
26,16,0,71,1,46,10,17,0,9,6,6,10,0.01770890979524073,69.52,8.2,4.535825545171339,20.529411764705884,1.04129958152771,1.0263691579594332,1
10,22,0,48,2,53,15,24,0,5,4,2,10,0.021937842778793418,75.61,5.8,4.2117263843648205,14.458333333333334,1.0842562913894653,1.0242160608371098,1
23,18,0,59,3,66,21,22,3,10,4,2,12,0.019561068702290078,71.44,7.4,4.216836734693878,18.458333333333332,1.0389134883880615,1.0016271819670994,1
15,13,0,51,2,51,23,20,0,10,6,3,13,0.023178807947019868,82.75,5.2,4.209964412811388,16.25,1.070816993713379,1.0144462525844573,1
14,11,0,52,1,30,16,18,0,4,7,8,13,0.020334059549745823,82.34,5.3,4.138996138996139,16.555555555555557,1.0956895351409912,1.055045247077942,1
25,16,0,54,3,30,16,14,3,8,2,7,15,0.01866151866151866,53.92,10.0,4.76425855513308,19.866666666666667,1.0480151176452637,1.0049422184626262,1
18,15,0,58,2,42,14,17,0,5,5,6,25,0.011278195488721804,80.21,6.1,4.587813620071684,18.294117647058822,1.0628632307052612,1.0438240976894604,1
21,8,0,57,0,34,18,13,1,6,3,12,29,0.02070263488080301,75.34,8.0,4.620938628158845,23.846153846153847,1.0483380556106567,1.002408742904663,1
15,7,0,73,2,40,18,14,1,5,3,6,31,0.01896551724137931,66.98,9.2,4.717171717171717,23.785714285714285,1.051396369934082,1.0040657264845712,1
11,27,0,18,0,36,10,15,0,4,1,1,6,0.030357142857142857,82.04,5.4,3.949771689497717,15.5625,1.0790412425994873,1.0956719666719437,1
13,15,0,51,2,46,17,15,1,5,5,2,14,0.013456090651558074,71.24,7.5,4.3882352941176475,19.266666666666666,1.112125277519226,1.0088688850402832,1
21,27,0,51,0,51,18,24,2,10,2,1,13,0.019173157579388856,83.66,4.8,4.17515923566879,13.592592592592593,1.0490071773529053,1.0345138885356762,1
22,17,0,49,1,41,10,11,0,4,3,5,20,0.012857142857142857,68.91,8.4,4.48,21.076923076923077,1.0639342069625854,1.0291090378394494,1
15,11,0,36,0,37,18,13,1,10,4,1,12,0.022743947175348497,77.27,7.3,4.257936507936508,21.923076923076923,1.060186505317688,1.0007920265197754,1
20,11,0,64,2,34,10,15,2,7,3,5,29,0.011371712864250177,64.0,8.2,4.801687763713081,17.666666666666668,1.0543781518936157,1.0155198017756144,1
27,31,0,59,3,66,32,27,5,6,4,4,13,0.02584968884633796,92.22,3.6,3.8762135922330097,15.96774193548387,1.0522994995117188,1.0094412526776713,1
11,14,0,41,1,39,8,15,0,4,1,4,10,0.021757322175732216,73.27,6.7,4.149779735682819,16.733333333333334,1.073119878768921,1.0013462543487548,1
10,10,0,45,0,38,13,13,0,6,4,5,13,0.02297872340425532,71.04,7.6,4.125560538116592,19.23076923076923,1.0637884140014648,1.0026418979351337,1
21,17,0,55,2,51,17,13,0,6,2,5,11,0.015262515262515262,58.62,10.3,4.393939393939394,23.571428571428573,1.061469316482544,1.0396621823310852,1
24,21,0,69,5,58,24,23,0,7,4,7,8,0.016698473282442748,72.05,7.2,4.467914438502674,17.583333333333332,1.0551701784133911,1.0262222985426586,1
28,19,0,79,4,85,34,33,4,15,4,5,21,0.019867549668874173,93.54,3.1,3.9106753812636166,14.842105263157896,1.0622947216033936,1.0036403901047177,1
14,14,0,36,7,43,15,26,0,4,1,4,7,0.04250720461095101,88.13,3.1,4.391836734693878,11.444444444444445,1.0563410520553589,1.012310889032152,1
30,14,0,70,3,47,19,18,0,13,5,5,26,0.011808910359634998,78.99,6.6,4.3628318584070795,20.105263157894736,1.073438286781311,1.1028435794930709,1
21,7,0,99,2,86,23,33,1,17,6,10,28,0.020514883346741754,75.61,5.8,4.431952662721893,17.151515151515152,1.031310796737671,1.016051982130323,1
23,21,0,59,2,60,21,18,0,7,5,9,26,0.009880395215808632,77.57,7.2,4.43768115942029,21.444444444444443,1.072533130645752,1.0012214647399054,1
18,13,0,71,1,49,16,16,4,8,5,9,23,0.011357183418512209,61.36,9.2,4.8047138047138045,20.875,1.0459421873092651,1.0230826884508133,1
18,14,0,60,0,50,16,21,0,5,6,6,19,0.015499425947187142,81.43,5.7,4.196319018404908,17.714285714285715,1.0763849020004272,1.0178169068836032,1
12,10,0,67,3,41,7,14,0,4,3,7,25,0.011228533685601057,62.58,8.8,4.718146718146718,19.0,1.131263256072998,1.024997091293335,1
9,13,0,20,0,36,9,9,3,8,1,3,6,0.010277492291880781,77.27,7.3,4.307262569832402,22.333333333333332,1.0836994647979736,1.0123283465703328,1
12,8,0,48,0,40,9,11,0,6,3,8,21,0.011666666666666667,68.81,8.5,4.497652582159624,19.75,1.0657973289489746,1.0011842648188274,1
18,31,0,71,4,74,31,30,4,11,10,16,24,0.03078315980081485,83.15,5.0,3.9544513457556936,16.676470588235293,1.0387201309204102,1.0183126349602976,1
18,12,0,75,2,44,19,14,0,10,6,16,34,0.013348164627363738,74.12,8.5,4.598726114649682,24.857142857142858,1.057636022567749,1.0467056291443961,1
6,17,0,21,1,34,6,11,0,3,1,2,5,0.02692778457772338,91.51,3.9,3.7710843373493974,15.666666666666666,1.0938199758529663,1.0016367435455322,1
29,21,0,41,2,50,25,18,2,4,3,5,9,0.014925373134328358,78.79,6.7,4.382262996941896,20.833333333333332,1.0573376417160034,1.0026496450106304,1
17,18,0,50,0,34,11,12,0,5,1,6,14,0.009908536585365854,53.81,10.1,5.114832535885167,19.583333333333332,1.137070655822754,1.0438234508037567,1
23,23,0,80,0,69,21,23,0,13,8,8,25,0.02315886984715146,88.06,5.2,3.9018691588785046,19.24,1.1562012434005737,1.0029651594161988,1
20,11,0,87,1,47,21,20,1,6,6,10,25,0.010835913312693499,63.29,8.5,4.741641337386018,18.6,1.068848967552185,1.0336450576782226,1
24,15,0,70,0,52,10,19,0,8,2,4,14,0.012312633832976445,55.34,9.5,4.996732026143791,17.68421052631579,1.047037124633789,1.1248640323940076,1
14,20,0,43,2,46,18,23,0,14,1,5,8,0.02056737588652482,85.89,4.0,3.8197879858657244,13.44,1.0473724603652954,1.0014159059524537,1
32,16,0,50,3,32,21,17,0,10,1,5,12,0.0201765447667087,72.76,6.9,4.552346570397112,18.647058823529413,1.0498971939086914,1.0007591644922893,1
26,14,0,68,2,73,25,30,2,5,5,3,21,0.02433528616493916,75.81,5.8,4.286419753086419,14.176470588235293,1.0350266695022583,1.0110406910671907,1
20,13,0,64,0,46,20,17,0,10,2,9,15,0.0136986301369863,79.5,6.4,4.2441471571906355,19.941176470588236,1.0599148273468018,1.028994167552275,1
20,10,0,58,0,55,21,18,0,12,9,8,23,0.021034678794769755,71.55,7.4,4.3974763406940065,18.94736842105263,1.047847867012024,1.0406169389423572,1
13,12,0,63,2,53,7,15,0,8,5,10,21,0.01019108280254777,76.66,7.5,4.157190635451505,21.533333333333335,1.0996257066726685,1.0434834321339925,1
14,17,0,54,2,47,12,14,0,7,6,4,19,0.011228533685601057,61.06,9.4,4.656488549618321,20.642857142857142,1.0598633289337158,1.0410298619951521,1
22,21,0,74,2,55,15,14,1,7,7,11,32,0.01006036217303823,66.47,9.4,4.609195402298851,23.8125,1.0685025453567505,1.005132980644703,1
22,14,0,83,1,69,18,22,3,13,4,7,24,0.011246485473289597,78.69,6.7,4.205513784461153,20.681818181818183,1.091758370399475,1.0196162245490334,1
15,15,0,74,2,64,14,22,1,6,2,7,21,0.025894538606403013,72.46,7.1,4.670299727520436,18.545454545454547,1.1071388721466064,1.0147286220030352,1
31,13,0,60,1,47,13,19,0,5,1,8,15,0.022291342664593053,54.02,10.0,4.741641337386018,19.210526315789473,1.0567717552185059,1.0279645919799805,1
28,13,0,65,0,36,24,13,0,5,2,9,9,0.011571254567600487,42.92,12.2,5.1698841698841695,21.428571428571427,1.0875797271728516,1.0231429849352156,1
27,19,0,53,3,57,22,22,0,9,4,6,13,0.021323127392017496,73.27,6.7,4.1502890173410405,17.863636363636363,1.063216209411621,1.0039127702298372,1
22,13,0,67,0,57,21,17,6,11,3,7,10,0.014184397163120567,61.87,9.1,4.823529411764706,20.647058823529413,1.0733108520507812,1.0459724804934334,1
11,18,0,23,0,44,14,14,0,2,2,3,3,0.0291005291005291,81.83,5.5,3.845814977973568,17.333333333333332,1.0627115964889526,1.001387929916382,1
16,8,0,38,1,36,10,10,1,6,2,2,7,0.016194331983805668,58.52,10.3,4.618604651162791,23.9,1.0823074579238892,1.0044458031654357,1
9,29,0,53,0,62,13,26,4,7,4,5,15,0.016304347826086956,93.03,3.3,3.963076923076923,14.192307692307692,1.0417805910110474,1.0005320677390466,1
26,13,0,72,0,64,35,21,0,12,10,9,21,0.01332675222112537,79.4,6.5,4.146596858638744,20.0,1.0389742851257324,1.0007857463576577,1
13,22,0,65,7,79,22,26,0,11,7,5,23,0.01342925659472422,73.88,6.5,4.404255319148936,16.384615384615383,1.039782166481018,1.0010233246363127,1
27,20,0,69,1,52,19,16,0,4,6,8,16,0.010607521697203472,65.86,9.6,4.71067415730337,24.5,1.047123908996582,1.0075372904539108,1
17,24,0,75,3,69,23,24,0,9,6,9,11,0.019230769230769232,65.52,7.6,4.663366336633663,19.041666666666668,1.0749400854110718,1.0358788222074509,1
35,20,0,67,5,57,24,20,1,8,5,4,17,0.010494752623688156,70.73,7.7,4.600574712643678,19.7,1.0458425283432007,1.0009396851062775,1
23,9,0,44,2,68,12,28,2,10,5,0,4,0.021151586368977675,85.18,4.2,4.03951367781155,12.5,1.0663930177688599,1.001597317059835,1
6,18,0,41,0,35,7,12,0,2,7,4,21,0.011659192825112108,71.24,7.5,4.3431372549019605,18.666666666666668,1.0715047121047974,1.0009735425313313,1
12,11,0,39,1,27,15,12,0,8,2,7,9,0.014652014652014652,80.31,6.1,4.331658291457287,18.916666666666668,1.1271480321884155,1.0656794210275014,1
21,13,0,63,1,47,16,14,1,5,6,7,23,0.016284680337756333,66.17,9.5,4.221864951768489,24.5,1.0523388385772705,1.0358070475714547,1
18,11,0,46,3,41,13,10,0,5,5,3,13,0.010861694424330196,77.06,7.4,4.291338582677166,22.0,1.058660626411438,1.0457254189711351,1
21,18,0,47,1,46,21,19,0,4,5,6,21,0.013861386138613862,82.95,5.1,4.153846153846154,16.75,1.0449622869491577,1.195676863193512,1
19,20,0,51,1,54,16,15,0,5,2,11,19,0.022247575584711923,71.85,7.3,4.439490445859873,18.68421052631579,1.0561168193817139,1.008268368244171,1
28,20,0,62,2,62,22,21,8,17,5,11,14,0.017791970802919707,78.79,6.7,4.113253012048193,20.782608695652176,1.0549768209457397,1.025427600611811,1
26,19,0,63,1,45,28,14,5,14,2,9,12,0.014623172103487065,66.37,9.4,4.553054662379421,25.785714285714285,1.0716801881790161,1.0699917078018188,1
14,13,0,46,0,38,9,14,0,2,2,3,10,0.011312217194570135,56.66,9.0,5.151658767772512,17.071428571428573,1.0747990608215332,1.0016943046024867,1
20,17,0,58,0,58,30,22,1,4,3,4,10,0.0196078431372549,80.51,6.0,4.080779944289693,19.0,1.0654536485671997,1.0429933342066677,1
15,16,0,33,8,38,12,15,0,11,1,3,10,0.013720742534301856,80.51,6.0,3.8207171314741037,18.666666666666668,1.1091158390045166,1.113188926378886,1
23,13,0,81,4,54,16,19,3,7,6,10,18,0.013934045517882025,60.45,9.6,4.717391304347826,21.63157894736842,1.034769058227539,1.0767964601516724,1
16,16,0,38,2,37,14,15,0,5,3,8,15,0.015186028853454821,80.31,6.1,4.178137651821863,18.533333333333335,1.0971903800964355,1.0023681004842122,1
23,16,0,55,2,52,26,18,0,9,2,9,20,0.015555555555555555,86.44,5.8,3.907563025210084,21.210526315789473,1.0437637567520142,1.0007743835449219,1
15,19,0,52,2,54,19,20,1,10,4,7,10,0.02068126520681265,81.83,5.5,3.99375,16.772727272727273,1.0719703435897827,1.0031892603093928,1
38,38,0,88,1,100,36,48,0,19,8,13,25,0.02629193109700816,92.02,3.7,3.8283464566929135,14.877551020408163,1.0401058197021484,1.0529908452715193,1
20,14,0,60,4,58,23,19,0,8,1,2,10,0.018235294117647058,63.29,8.5,4.253968253968254,18.842105263157894,1.071813702583313,1.001389691704198,1
18,16,0,69,0,50,21,14,0,4,3,9,25,0.012398921832884097,65.46,9.7,4.678125,25.428571428571427,1.0715354681015015,1.060853293963841,1
14,22,0,60,5,71,29,21,0,11,7,5,19,0.012963790791238265,76.76,7.5,4.223021582733813,22.38095238095238,1.0409480333328247,1.0266225110916865,1
4,2,0,17,0,11,3,4,0,2,1,0,1,0.023376623376623377,46.98,10.6,4.7384615384615385,18.25,1.3649365901947021,1.0130058228969574,1
32,20,0,72,2,60,29,23,0,10,4,3,13,0.016658733936220846,80.21,6.1,4.363157894736842,18.956521739130434,1.1179221868515015,1.0198554940845654,1
29,10,0,82,1,41,18,18,0,2,3,13,18,0.010801591813530414,55.34,9.5,5.0,17.944444444444443,1.051833987236023,1.0439136094517178,1
27,33,0,94,1,89,35,30,1,13,7,10,21,0.018457752255947497,78.59,6.8,4.2562277580071175,20.966666666666665,1.0579311847686768,1.0164545724789302,1
26,23,0,76,2,57,26,24,0,15,6,15,9,0.013018322082931534,81.22,5.8,4.030075187969925,19.541666666666668,1.0682708024978638,1.0039200137058895,1
37,20,0,81,1,41,22,15,2,7,1,13,22,0.008317025440313111,51.07,11.1,5.176470588235294,24.4,1.0774073600769043,1.030362311999003,1
27,16,0,66,0,49,12,17,1,12,7,6,10,0.019115237575095576,68.7,8.5,4.370149253731343,21.529411764705884,1.0559251308441162,1.0180805009954117,1
24,6,0,68,0,38,11,14,0,8,3,11,27,0.010243277848911651,60.65,9.5,4.7164179104477615,21.0,1.0508476495742798,1.0501105615070887,1
25,11,0,79,5,53,16,16,0,16,9,9,27,0.013116474291710388,75.03,8.1,4.361031518624642,23.9375,1.0718014240264893,1.0472647845745087,1
7,0,0,11,0,9,2,4,0,0,0,0,3,0.019417475728155338,66.94,7.1,4.4,15.75,1.6512455940246582,1.6519240736961365,1
24,5,0,50,4,29,10,14,1,4,6,4,12,0.02795425667090216,54.83,9.7,4.848484848484849,20.714285714285715,1.1016931533813477,1.0448065400123596,1
33,21,0,67,0,58,19,22,2,9,1,7,27,0.017191977077363897,71.85,7.3,4.425531914893617,18.347826086956523,1.0433872938156128,1.0012582955153093,1
21,11,0,64,0,55,15,23,1,8,3,3,13,0.02151130722559294,74.39,6.3,4.482866043613707,16.217391304347824,1.0442893505096436,1.0053743538649187,1
26,9,0,89,0,49,22,18,0,4,5,18,41,0.025210084033613446,68.6,8.5,4.65945945945946,21.736842105263158,1.0986682176589966,1.091733587415595,1
11,10,0,32,0,28,16,12,0,0,0,3,17,0.022222222222222223,82.04,5.4,4.15819209039548,17.166666666666668,1.0670459270477295,1.0163922210534413,1
20,13,0,64,0,29,16,16,0,6,5,8,27,0.011821974965229486,72.76,6.9,4.626506024096385,17.625,1.0541073083877563,1.0168599039316177,1
26,16,0,70,7,69,16,14,1,12,7,6,17,0.015182186234817813,71.89,9.3,4.227027027027027,26.933333333333334,1.040666937828064,1.0006421168645223,1
18,14,0,72,1,43,24,17,0,10,7,19,34,0.018974358974358976,67.69,8.9,4.478386167146974,22.941176470588236,1.0974571704864502,1.1051722835091984,1
20,8,0,58,3,33,8,12,1,7,4,6,15,0.012142857142857143,67.59,8.9,4.476,22.916666666666668,1.329171061515808,1.1317250827948253,1
31,31,0,61,5,69,33,28,0,6,4,7,12,0.015463917525773196,81.83,5.5,4.243619489559165,17.06896551724138,1.0329750776290894,1.0212449451972698,1
11,15,0,35,4,40,9,14,0,4,1,1,7,0.020955574182732608,73.17,6.8,4.146017699115045,16.733333333333334,1.0773894786834717,1.0030842065811156,1
17,9,0,73,0,63,24,24,2,8,6,6,29,0.017023613399231193,91.0,4.1,4.137026239067056,16.0,1.0433193445205688,1.0189656496047974,1
25,23,0,68,3,65,26,23,0,6,4,8,20,0.012356979405034324,80.51,6.0,4.12289156626506,19.2,1.0386946201324463,1.0152091789245605,1
27,11,0,42,3,57,23,17,0,8,2,1,9,0.01989730423620026,79.5,6.4,4.178694158075602,19.764705882352942,1.047385811805725,1.0157204165178186,1
23,20,0,59,0,79,28,26,1,16,5,3,23,0.02363724071394115,89.08,4.8,3.7928571428571427,18.346153846153847,1.0462945699691772,1.0057303401140065,1
15,17,0,52,4,55,14,21,0,5,2,8,15,0.015472779369627506,65.73,7.6,4.6544850498338874,16.38095238095238,1.0448166131973267,1.001745343208313,1
2,1,0,6,1,6,1,3,1,0,1,1,3,0.02857142857142857,78.55,4.7,3.9393939393939394,13.333333333333334,1.7242625951766968,1.0209821065266926,1
23,16,0,56,4,43,17,13,0,5,3,1,9,0.00889152341434499,66.67,9.3,4.827464788732394,24.307692307692307,1.0727111101150513,1.0305078946627104,1
12,9,0,47,1,34,16,9,0,8,2,5,18,0.008319467554076539,57.61,10.7,4.909090909090909,24.88888888888889,1.0682677030563354,1.0239257150226169,1
11,15,0,37,2,44,11,13,0,5,1,4,10,0.02088167053364269,72.56,7.0,4.388888888888889,17.4,1.0672589540481567,1.0006805499394735,1
26,11,0,77,1,65,20,27,1,13,4,9,33,0.012897282358360202,73.58,6.6,4.31077694235589,16.62962962962963,1.0547492504119873,1.0020320459648415,1
